event_id,cell_id,obj_i,obj_j,t_exit_i,t_entry_j,PET
69,CELL_V_1,3,56,2.2660978406822716,2.6326724913808746,0.36657465069860296
70,CELL_V_1,3,120,2.2660978406822716,2.5993475231355467,0.33324968245327513
71,CELL_V_1,3,120,2.2660978406822716,2.8992722373434945,0.6331743966612229
72,CELL_V_1,3,142,2.2660978406822716,3.49912166575939,1.2330238250771184
73,CELL_V_1,3,12,2.332747777172927,4.165621030665941,1.8328732534930139
74,CELL_V_1,3,15,2.332747777172927,3.23252191979677,0.8997741426238433
75,CELL_V_1,3,15,2.332747777172927,3.532446634004718,1.199698856831791
76,CELL_V_1,3,26,2.332747777172927,2.4327226819089094,0.09997490473598258
77,CELL_V_1,3,56,2.332747777172927,2.6326724913808746,0.29992471420794775
78,CELL_V_1,3,120,2.332747777172927,2.5993475231355467,0.2665997459626199
79,CELL_V_1,3,120,2.332747777172927,2.8992722373434945,0.5665244601705677
80,CELL_V_1,3,142,2.332747777172927,3.49912166575939,1.1663738885864632
81,CELL_V_1,12,169,4.998745236799128,6.565018744329523,1.5662735075303944
82,CELL_V_1,15,12,3.299171856287425,4.165621030665941,0.8664491743785159
83,CELL_V_1,15,15,3.299171856287425,3.532446634004718,0.233274777717293
84,CELL_V_1,15,142,3.299171856287425,3.49912166575939,0.19994980947196517
85,CELL_V_1,15,167,3.299171856287425,4.498870713119216,1.1996988568317914
86,CELL_V_1,15,12,3.5990965704953726,4.165621030665941,0.5665244601705681
87,CELL_V_1,15,167,3.5990965704953726,4.498870713119216,0.8997741426238437
88,CELL_V_1,26,12,2.4327226819089094,4.165621030665941,1.7328983487570313
89,CELL_V_1,26,15,2.4327226819089094,3.23252191979677,0.7997992378878607
90,CELL_V_1,26,15,2.4327226819089094,3.532446634004718,1.0997239520958084
91,CELL_V_1,26,56,2.4327226819089094,2.6326724913808746,0.19994980947196517
92,CELL_V_1,26,120,2.4327226819089094,2.5993475231355467,0.16662484122663734
93,CELL_V_1,26,120,2.4327226819089094,2.8992722373434945,0.4665495554345851
94,CELL_V_1,26,142,2.4327226819089094,3.49912166575939,1.0663989838504806
95,CELL_V_1,56,12,2.799297332607512,4.165621030665941,1.3663236980584288
96,CELL_V_1,56,15,2.799297332607512,3.23252191979677,0.43322458718925816
97,CELL_V_1,56,15,2.799297332607512,3.532446634004718,0.7331493013972059
98,CELL_V_1,56,120,2.799297332607512,2.8992722373434945,0.09997490473598258
99,CELL_V_1,56,142,2.799297332607512,3.49912166575939,0.6998243331518781
100,CELL_V_1,56,167,2.799297332607512,4.498870713119216,1.6995733805117044
101,CELL_V_1,64,3,1.6662484122663763,2.332747777172927,0.6664993649065505
102,CELL_V_1,64,15,1.6662484122663763,3.23252191979677,1.5662735075303937
103,CELL_V_1,64,15,1.6662484122663763,3.532446634004718,1.8661982217383415
104,CELL_V_1,64,26,1.6662484122663763,2.4327226819089094,0.7664742696425331
105,CELL_V_1,64,56,1.6662484122663763,2.6326724913808746,0.9664240791144982
106,CELL_V_1,64,120,1.6662484122663763,2.5993475231355467,0.9330991108691704
107,CELL_V_1,64,120,1.6662484122663763,2.8992722373434945,1.2330238250771182
108,CELL_V_1,64,142,1.6662484122663763,3.49912166575939,1.8328732534930137
109,CELL_V_1,120,12,2.799297332607512,4.165621030665941,1.3663236980584288
110,CELL_V_1,120,15,2.799297332607512,3.23252191979677,0.43322458718925816
111,CELL_V_1,120,15,2.799297332607512,3.532446634004718,0.7331493013972059
112,CELL_V_1,120,120,2.799297332607512,2.8992722373434945,0.09997490473598258
113,CELL_V_1,120,142,2.799297332607512,3.49912166575939,0.6998243331518781
114,CELL_V_1,120,167,2.799297332607512,4.498870713119216,1.6995733805117044
115,CELL_V_1,120,12,3.565771602250045,4.165621030665941,0.5998494284158955
116,CELL_V_1,120,167,3.565771602250045,4.498870713119216,0.9330991108691711
117,CELL_V_1,142,12,3.8990212847033203,4.165621030665941,0.26659974596262037
118,CELL_V_1,142,167,3.8990212847033203,4.498870713119216,0.599849428415896
119,CELL_V_1,167,169,4.732145490836508,6.565018744329523,1.8328732534930143
120,CELL_W_1,3,3,2.2994228089275994,2.366072745418254,0.06664993649065476
121,CELL_W_1,3,15,2.2994228089275994,3.3324968245327526,1.0330740156051532
122,CELL_W_1,3,120,2.2994228089275994,2.8326223008528397,0.5331994919252403
123,CELL_W_1,3,142,2.2994228089275994,3.932346252948648,1.6329234440210487
124,CELL_W_1,3,15,2.8992722373434945,3.3324968245327526,0.43322458718925816
125,CELL_W_1,3,142,2.8992722373434945,3.932346252948648,1.0330740156051537
126,CELL_W_1,3,167,2.8992722373434945,4.765470459081836,1.8661982217383417
127,CELL_W_1,7,3,1.0997239520958084,2.2994228089275994,1.199698856831791
128,CELL_W_1,7,3,1.0997239520958084,2.366072745418254,1.2663487933224458
129,CELL_W_1,7,120,1.0997239520958084,2.8326223008528397,1.7328983487570313
130,CELL_W_1,15,142,3.49912166575939,3.932346252948648,0.43322458718925816
131,CELL_W_1,15,167,3.49912166575939,4.765470459081836,1.2663487933224462
132,CELL_W_1,120,15,2.865947269098167,3.3324968245327526,0.46654955543458554
133,CELL_W_1,120,142,2.865947269098167,3.932346252948648,1.066398983850481
134,CELL_W_1,120,167,2.865947269098167,4.765470459081836,1.899523189983669
135,CELL_W_1,142,167,3.932346252948648,4.765470459081836,0.833124206133188
136,CELL_W_1,142,152,3.932346252948648,5.6652446017056795,1.7328983487570313
137,CELL_W_1,142,169,3.932346252948648,5.6652446017056795,1.7328983487570313
138,CELL_W_1,167,152,4.898770332063146,5.6652446017056795,0.7664742696425337
139,CELL_W_1,167,169,4.898770332063146,5.6652446017056795,0.7664742696425337
140,CELL_W_1,169,137,6.531693776084195,8.397891997822537,1.8661982217383422
141,CELL_W_1,137,234,8.397891997822537,9.69756575939031,1.2996737615677727
142,CELL_W_1,137,273,8.397891997822537,9.064391362729086,0.6664993649065494
143,CELL_W_1,137,315,8.397891997822537,9.597590854654326,1.1996988568317892
144,CELL_W_1,273,234,9.630915822899654,9.69756575939031,0.06664993649065565
145,CELL_Y_1,4,8,0.49987452367991286,0.9330991108691707,0.4332245871892579
146,CELL_Y_1,18,175,8.297917093086554,8.564516839049174,0.2665997459626208
147,CELL_Y_1,8,1,2.2327728724369442,2.799297332607512,0.5665244601705677
148,CELL_Y_1,8,111,2.2327728724369442,3.8323713482126656,1.5995984757757213
149,CELL_Y_1,8,143,2.2327728724369442,3.8323713482126656,1.5995984757757213
150,CELL_Y_1,1,111,3.532446634004718,3.8323713482126656,0.29992471420794775
151,CELL_Y_1,1,143,3.532446634004718,3.8323713482126656,0.29992471420794775
152,CELL_Y_1,111,178,4.898770332063146,5.6652446017056795,0.7664742696425337
153,CELL_Y_1,111,137,4.898770332063146,6.3650689348575575,1.4662986027944118
154,CELL_Y_1,143,178,4.898770332063146,5.6652446017056795,0.7664742696425337
155,CELL_Y_1,143,137,4.898770332063146,6.3650689348575575,1.4662986027944118
156,CELL_Y_1,178,18,6.6316686808201775,8.264592124841226,1.6329234440210483
157,CELL_Y_1,178,196,6.6316686808201775,7.3314930139720556,0.6998243331518781
158,CELL_Y_1,178,248,6.6316686808201775,7.431467918708038,0.7997992378878607
159,CELL_Y_1,178,248,6.6316686808201775,8.031317347123933,1.3996486663037553
160,CELL_Y_1,178,255,6.6316686808201775,8.231267156595898,1.5995984757757205
161,CELL_Y_1,178,234,6.6316686808201775,7.664742696425331,1.0330740156051537
162,CELL_Y_1,178,276,6.6316686808201775,8.131292251859916,1.4996235710397388
163,CELL_Y_1,178,175,6.6316686808201775,8.564516839049174,1.932848158228997
164,CELL_Y_1,137,18,7.298168045726728,8.264592124841226,0.966424079114498
165,CELL_Y_1,137,196,7.298168045726728,7.3314930139720556,0.033324968245327824
166,CELL_Y_1,137,248,7.298168045726728,7.431467918708038,0.1332998729813104
167,CELL_Y_1,137,248,7.298168045726728,8.031317347123933,0.733149301397205
168,CELL_Y_1,137,255,7.298168045726728,8.231267156595898,0.9330991108691702
169,CELL_Y_1,137,234,7.298168045726728,7.664742696425331,0.3665746506986034
170,CELL_Y_1,137,276,7.298168045726728,8.131292251859916,0.8331242061331885
171,CELL_Y_1,137,175,7.298168045726728,8.564516839049174,1.2663487933224467
172,CELL_Y_1,196,18,7.931342442387951,8.264592124841226,0.3332496824532747
173,CELL_Y_1,196,248,7.931342442387951,8.031317347123933,0.0999749047359817
174,CELL_Y_1,196,255,7.931342442387951,8.231267156595898,0.29992471420794686
175,CELL_Y_1,196,276,7.931342442387951,8.131292251859916,0.19994980947196517
176,CELL_Y_1,196,175,7.931342442387951,8.564516839049174,0.6331743966612233
177,CELL_Y_1,248,18,7.964667410633278,8.264592124841226,0.29992471420794775
178,CELL_Y_1,248,248,7.964667410633278,8.031317347123933,0.06664993649065476
179,CELL_Y_1,248,255,7.964667410633278,8.231267156595898,0.2665997459626199
180,CELL_Y_1,248,276,7.964667410633278,8.131292251859916,0.16662484122663823
181,CELL_Y_1,248,175,7.964667410633278,8.564516839049174,0.5998494284158964
182,CELL_Y_1,248,18,8.031317347123933,8.264592124841226,0.233274777717293
183,CELL_Y_1,248,255,8.031317347123933,8.231267156595898,0.19994980947196517
184,CELL_Y_1,248,276,8.031317347123933,8.131292251859916,0.09997490473598347
185,CELL_Y_1,248,175,8.031317347123933,8.564516839049174,0.5331994919252416
186,CELL_X_2,4,8,1.332998729813101,2.499372618399564,1.1663738885864632
187,CELL_X_2,8,111,3.36582179277808,5.032070205044456,1.666248412266376
188,CELL_X_2,8,143,3.36582179277808,4.998745236799128,1.6329234440210483
189,CELL_X_2,8,154,3.36582179277808,5.032070205044456,1.666248412266376
190,CELL_X_2,111,178,5.8985193794229716,6.73164358555616,0.8331242061331885
191,CELL_X_2,111,241,5.8985193794229716,7.164868172745418,1.2663487933224467
192,CELL_X_2,143,178,5.8985193794229716,6.73164358555616,0.8331242061331885
193,CELL_X_2,143,241,5.8985193794229716,7.164868172745418,1.2663487933224467
194,CELL_X_2,154,178,5.032070205044456,6.73164358555616,1.699573380511704
195,CELL_X_2,178,229,7.5647677916893485,8.431216966067863,0.8664491743785145
196,CELL_X_2,178,238,7.5647677916893485,8.431216966067863,0.8664491743785145
197,CELL_X_2,178,255,7.5647677916893485,9.264341172201052,1.699573380511703
198,CELL_X_2,229,255,8.664491743785156,9.264341172201052,0.5998494284158955
199,CELL_X_2,238,255,8.664491743785156,9.264341172201052,0.5998494284158955
200,CELL_X_2,241,229,7.531442823444021,8.431216966067863,0.8997741426238424
201,CELL_X_2,241,238,7.531442823444021,8.431216966067863,0.8997741426238424
202,CELL_X_2,241,255,7.531442823444021,9.264341172201052,1.7328983487570309
203,CELL_W_2,4,8,1.9328481582289965,3.3991467610234074,1.466298602794411
204,CELL_W_2,6,4,0.2332747777172927,1.3663236980584286,1.1330489203411358
205,CELL_W_2,6,7,0.2332747777172927,1.1330489203411358,0.8997741426238431
206,CELL_W_2,7,8,2.2327728724369442,3.3991467610234074,1.1663738885864632
207,CELL_W_2,8,1,3.8990212847033203,4.798795427327163,0.8997741426238428
208,CELL_W_2,1,111,5.798544474686989,5.931844347668299,0.1332998729813104
209,CELL_W_2,1,143,5.798544474686989,5.931844347668299,0.1332998729813104
210,CELL_W_2,1,178,5.798544474686989,7.5980927599346755,1.7995482852476865
211,CELL_W_2,1,241,5.798544474686989,7.5647677916893485,1.7662233170023596
212,CELL_W_2,111,178,6.3650689348575575,7.5980927599346755,1.233023825077118
213,CELL_W_2,111,241,6.3650689348575575,7.5647677916893485,1.199698856831791
214,CELL_W_2,143,178,6.3983939031028845,7.5980927599346755,1.199698856831791
215,CELL_W_2,143,241,6.3983939031028845,7.5647677916893485,1.166373888586464
216,CELL_W_2,178,137,8.131292251859916,8.431216966067863,0.29992471420794686
217,CELL_W_2,178,234,8.131292251859916,9.864190600616947,1.7328983487570309
218,CELL_W_2,178,273,8.131292251859916,9.664240791144982,1.5329485392850657
219,CELL_W_2,178,315,8.131292251859916,9.83086563237162,1.699573380511703
220,CELL_W_2,137,234,9.197691235710398,9.864190600616947,0.6664993649065494
221,CELL_W_2,137,273,9.197691235710398,9.664240791144982,0.4665495554345842
222,CELL_W_2,137,315,9.197691235710398,9.83086563237162,0.6331743966612216
223,CELL_W_2,241,137,8.131292251859916,8.431216966067863,0.29992471420794686
224,CELL_W_2,241,234,8.131292251859916,9.864190600616947,1.7328983487570309
225,CELL_W_2,241,273,8.131292251859916,9.664240791144982,1.5329485392850657
226,CELL_W_2,241,315,8.131292251859916,9.83086563237162,1.699573380511703
227,CELL_W_3,4,8,2.0661480312103064,3.932346252948648,1.8661982217383417
228,CELL_W_3,6,4,0.4665495554345854,1.966173126474324,1.4996235710397388
229,CELL_W_3,8,124,4.2322709671565955,5.998494284158954,1.7662233170023587
230,CELL_W_3,8,154,4.2322709671565955,5.998494284158954,1.7662233170023587
231,CELL_W_3,124,178,6.764968553801488,8.164617220105244,1.3996486663037562
232,CELL_W_3,124,241,6.764968553801488,8.164617220105244,1.3996486663037562
233,CELL_W_3,111,143,6.664993649065505,6.698318617310832,0.033324968245326936
234,CELL_W_3,111,178,6.664993649065505,8.164617220105244,1.4996235710397388
235,CELL_W_3,111,241,6.664993649065505,8.164617220105244,1.4996235710397388
236,CELL_W_3,143,143,6.6316686808201775,6.698318617310832,0.06664993649065476
237,CELL_W_3,143,178,6.6316686808201775,8.164617220105244,1.5329485392850666
238,CELL_W_3,143,241,6.6316686808201775,8.164617220105244,1.5329485392850666
239,CELL_W_3,143,178,6.698318617310832,8.164617220105244,1.4662986027944118
240,CELL_W_3,143,241,6.698318617310832,8.164617220105244,1.4662986027944118
241,CELL_W_3,154,178,6.764968553801488,8.164617220105244,1.3996486663037562
242,CELL_W_3,154,241,6.764968553801488,8.164617220105244,1.3996486663037562
243,CELL_W_3,178,229,8.164617220105244,9.031066394483759,0.8664491743785145
244,CELL_W_3,178,238,8.164617220105244,9.031066394483759,0.8664491743785145
245,CELL_W_3,241,229,8.164617220105244,9.031066394483759,0.8664491743785145
246,CELL_W_3,241,238,8.164617220105244,9.031066394483759,0.8664491743785145
247,CELL_V_3,4,8,2.6993224278715293,4.265595935401923,1.566273507530394
248,CELL_V_3,6,4,1.1663738885864634,2.0994729994556343,0.9330991108691709
249,CELL_V_3,8,1,4.898770332063146,6.33174396661223,1.432973634549084
250,CELL_V_3,8,111,4.898770332063146,6.698318617310832,1.7995482852476865
251,CELL_V_3,8,143,4.898770332063146,6.664993649065505,1.7662233170023596
252,CELL_V_3,8,143,4.898770332063146,6.73164358555616,1.8328732534930143
253,CELL_V_3,1,111,6.59834371257485,6.698318617310832,0.09997490473598258
254,CELL_V_3,1,143,6.59834371257485,6.664993649065505,0.06664993649065565
255,CELL_V_3,1,143,6.59834371257485,6.73164358555616,0.1332998729813104
256,CELL_V_3,1,178,6.59834371257485,8.197942188350572,1.5995984757757222
257,CELL_V_3,1,241,6.59834371257485,8.197942188350572,1.5995984757757222
258,CELL_V_3,111,178,7.39814295046271,8.197942188350572,0.7997992378878616
259,CELL_V_3,111,241,7.39814295046271,8.197942188350572,0.7997992378878616
260,CELL_V_3,143,111,6.664993649065505,6.698318617310832,0.033324968245326936
261,CELL_V_3,143,143,6.664993649065505,6.73164358555616,0.06664993649065476
262,CELL_V_3,143,178,6.664993649065505,8.197942188350572,1.5329485392850666
263,CELL_V_3,143,241,6.664993649065505,8.197942188350572,1.5329485392850666
264,CELL_V_3,143,178,7.431467918708038,8.197942188350572,0.7664742696425337
265,CELL_V_3,143,241,7.431467918708038,8.197942188350572,0.7664742696425337
266,CELL_V_3,178,229,8.797791616766467,9.597590854654326,0.7997992378878589
267,CELL_V_3,178,238,8.797791616766467,9.564265886409,0.7664742696425328
268,CELL_V_3,241,229,8.76446664852114,9.597590854654326,0.8331242061331867
269,CELL_V_3,241,238,8.76446664852114,9.564265886409,0.7997992378878607
270,CELL_U_3,4,7,3.165871983306115,3.49912166575939,0.33324968245327513
271,CELL_U_3,4,8,3.165871983306115,4.9320953003084735,1.7662233170023587
272,CELL_U_3,6,4,1.4329736345490836,2.732647396116857,1.2996737615677736
273,CELL_U_3,7,8,4.432220776628561,4.9320953003084735,0.4998745236799129
274,CELL_U_3,27,4,0.7997992378878606,2.732647396116857,1.9328481582289965
275,CELL_U_3,27,6,0.7997992378878606,1.1996988568317908,0.3998996189439302
276,CELL_U_3,77,4,0.8331242061331882,2.732647396116857,1.899523189983669
277,CELL_U_3,77,6,0.8331242061331882,1.1996988568317908,0.3665746506986026
278,CELL_U_3,8,1,5.065395173289784,6.6316686808201775,1.5662735075303935
279,CELL_U_3,1,111,7.298168045726728,7.431467918708038,0.1332998729813104
280,CELL_U_3,1,111,7.298168045726728,8.131292251859916,0.8331242061331885
281,CELL_U_3,1,143,7.298168045726728,7.464792886953366,0.16662484122663823
282,CELL_U_3,1,178,7.298168045726728,8.831116585011793,1.5329485392850657
283,CELL_U_3,1,241,7.298168045726728,8.797791616766467,1.4996235710397396
284,CELL_U_3,1,272,7.298168045726728,7.997992378878606,0.6998243331518781
285,CELL_U_3,1,303,7.298168045726728,9.097716330974414,1.7995482852476865
286,CELL_U_3,111,111,8.06464231536926,8.131292251859916,0.06664993649065565
287,CELL_U_3,111,178,8.06464231536926,8.831116585011793,0.7664742696425328
288,CELL_U_3,111,241,8.06464231536926,8.797791616766467,0.7331493013972068
289,CELL_U_3,111,303,8.06464231536926,9.097716330974414,1.0330740156051537
290,CELL_U_3,111,178,8.131292251859916,8.831116585011793,0.6998243331518772
291,CELL_U_3,111,241,8.131292251859916,8.797791616766467,0.6664993649065512
292,CELL_U_3,111,303,8.131292251859916,9.097716330974414,0.966424079114498
293,CELL_U_3,143,111,8.097967283614588,8.131292251859916,0.033324968245327824
294,CELL_U_3,143,178,8.097967283614588,8.831116585011793,0.733149301397205
295,CELL_U_3,143,241,8.097967283614588,8.797791616766467,0.699824333151879
296,CELL_U_3,143,303,8.097967283614588,9.097716330974414,0.9997490473598258
297,CELL_U_3,272,111,8.031317347123933,8.131292251859916,0.09997490473598347
298,CELL_U_3,272,178,8.031317347123933,8.831116585011793,0.7997992378878607
299,CELL_U_3,272,241,8.031317347123933,8.797791616766467,0.7664742696425346
300,CELL_U_3,272,303,8.031317347123933,9.097716330974414,1.0663989838504815
301,CELL_U_4,4,8,3.2658468880420974,5.098720141535111,1.8328732534930134
302,CELL_U_4,6,4,1.7328983487570313,3.1991969515514422,1.466298602794411
303,CELL_U_4,8,124,5.531944728724369,7.464792886953366,1.932848158228997
304,CELL_U_4,8,154,5.531944728724369,7.431467918708038,1.899523189983669
305,CELL_U_4,124,111,8.06464231536926,8.097967283614588,0.033324968245327824
306,CELL_U_4,124,111,8.06464231536926,8.164617220105244,0.09997490473598347
307,CELL_U_4,124,143,8.06464231536926,8.131292251859916,0.06664993649065565
308,CELL_U_4,111,111,8.097967283614588,8.164617220105244,0.06664993649065565
309,CELL_U_4,111,143,8.097967283614588,8.131292251859916,0.033324968245327824
310,CELL_U_4,154,111,7.931342442387951,8.097967283614588,0.16662484122663734
311,CELL_U_4,154,111,7.931342442387951,8.164617220105244,0.233274777717293
312,CELL_U_4,154,143,7.931342442387951,8.131292251859916,0.19994980947196517
313,CELL_U_4,154,272,7.931342442387951,8.06464231536926,0.13329987298130952
314,CELL_T_4,4,7,3.7657214117220104,5.032070205044456,1.2663487933224458
315,CELL_T_4,4,8,3.7657214117220104,5.565269696969697,1.7995482852476865
316,CELL_T_4,6,4,2.2327728724369442,3.299171856287425,1.0663989838504806
317,CELL_T_4,7,8,5.1986950462710935,5.565269696969697,0.3665746506986034
318,CELL_T_4,18,178,8.231267156595898,9.430966013427689,1.199698856831791
319,CELL_T_4,18,303,8.231267156595898,9.430966013427689,1.199698856831791
320,CELL_T_4,8,1,6.031819252404282,7.531442823444021,1.4996235710397388
321,CELL_T_4,124,178,8.331242061331881,9.430966013427689,1.0997239520958075
322,CELL_T_4,124,303,8.331242061331881,9.430966013427689,1.0997239520958075
323,CELL_T_4,1,18,7.898017474142623,8.231267156595898,0.3332496824532747
324,CELL_T_4,1,124,7.898017474142623,8.097967283614588,0.19994980947196517
325,CELL_T_4,1,111,7.898017474142623,8.231267156595898,0.3332496824532747
326,CELL_T_4,1,178,7.898017474142623,9.430966013427689,1.5329485392850657
327,CELL_T_4,1,272,7.898017474142623,8.231267156595898,0.3332496824532747
328,CELL_T_4,1,303,7.898017474142623,9.430966013427689,1.5329485392850657
329,CELL_T_4,111,178,8.864441553257121,9.430966013427689,0.5665244601705677
330,CELL_T_4,111,303,8.864441553257121,9.430966013427689,0.5665244601705677
331,CELL_T_4,272,178,8.931091489747777,9.430966013427689,0.49987452367991203
332,CELL_T_4,272,303,8.931091489747777,9.430966013427689,0.49987452367991203
333,CELL_S_4,4,7,4.098971094175286,5.232020014516421,1.1330489203411354
334,CELL_S_4,6,4,2.3993977136635816,3.7990463799673377,1.3996486663037562
335,CELL_S_4,1,111,8.397891997822537,8.897766521502449,0.49987452367991203
336,CELL_S_4,1,272,8.397891997822537,8.964416457993105,0.5665244601705677
337,CELL_S_5,4,8,4.2322709671565955,6.165119125385592,1.932848158228997
338,CELL_S_5,6,4,2.6993224278715293,4.132296062420613,1.4329736345490836
339,CELL_S_5,304,111,9.231016203955724,9.29766614044638,0.06664993649065565
340,CELL_S_5,304,272,9.231016203955724,9.264341172201052,0.033324968245327824
341,CELL_S_5,304,306,9.231016203955724,9.29766614044638,0.06664993649065565
342,CELL_R_5,4,7,4.665495554345854,6.231769061876247,1.5662735075303935
343,CELL_R_5,4,8,4.665495554345854,6.59834371257485,1.932848158228996
344,CELL_R_5,6,4,3.1325470150607875,4.265595935401923,1.1330489203411358
345,CELL_R_5,7,8,6.498368807838867,6.59834371257485,0.09997490473598258
346,CELL_R_5,7,1,6.498368807838867,8.464541934313191,1.9661731264743239
347,CELL_R_5,8,1,6.931593395028125,8.464541934313191,1.5329485392850657
348,CELL_R_5,1,124,8.831116585011793,9.330991108691707,0.4998745236799138
349,CELL_R_5,1,111,8.831116585011793,9.530940918163672,0.699824333151879
350,CELL_R_5,1,272,8.831116585011793,9.530940918163672,0.699824333151879
351,CELL_R_5,1,304,8.831116585011793,9.264341172201052,0.43322458718925816
352,CELL_R_5,1,306,8.831116585011793,9.330991108691707,0.4998745236799138
353,CELL_Q_5,4,7,4.9320953003084735,6.531693776084195,1.5995984757757213
354,CELL_Q_5,6,4,3.1991969515514422,4.698820522591181,1.4996235710397392
355,CELL_Q_5,7,1,6.964918363273453,8.864441553257121,1.8995231899836682
356,CELL_Q_5,1,304,9.197691235710398,9.764215695880965,0.5665244601705677
357,CELL_Q_6,6,4,3.49912166575939,4.965420268553801,1.4662986027944114
358,CELL_Q_6,8,264,7.431467918708038,7.731392632915986,0.29992471420794775
359,CELL_Q_6,8,274,7.431467918708038,8.097967283614588,0.6664993649065503
360,CELL_Q_6,8,274,7.431467918708038,9.097716330974414,1.666248412266376
361,CELL_Q_6,264,124,9.83086563237162,9.864190600616947,0.033324968245327824
362,CELL_Q_6,274,124,8.997741426238433,9.864190600616947,0.8664491743785145
363,CELL_Q_6,274,274,8.997741426238433,9.097716330974414,0.0999749047359817
364,CELL_Q_6,274,306,8.997741426238433,9.83086563237162,0.8331242061331867
365,CELL_Q_6,274,124,9.097716330974414,9.864190600616947,0.7664742696425328
366,CELL_Q_6,274,306,9.097716330974414,9.83086563237162,0.733149301397205
367,CELL_P_6,4,7,5.4319698239883865,7.298168045726728,1.8661982217383413
368,CELL_P_6,6,4,3.8323713482126656,5.065395173289784,1.2330238250771184
369,CELL_P_6,7,8,7.39814295046271,7.464792886953366,0.06664993649065565
370,CELL_P_6,7,1,7.39814295046271,9.231016203955724,1.8328732534930134
371,CELL_P_6,8,1,7.5980927599346755,9.231016203955724,1.6329234440210483
372,CELL_O_6,4,7,5.598594665215024,7.431467918708038,1.8328732534930143
373,CELL_O_6,7,1,7.798042569406641,9.564265886409,1.7662233170023596
374,CELL_O_7,6,4,4.1989459989112685,5.631919633460352,1.432973634549083
375,CELL_O_7,8,1,8.131292251859916,9.83086563237162,1.699573380511703
376,CELL_N_7,6,4,4.365570840137906,5.765219506441662,1.3996486663037562
377,CELL_N_7,7,1,8.164617220105244,9.930840537107603,1.7662233170023587
378,CELL_M_8,6,4,4.798795427327163,6.198444093630919,1.3996486663037562
379,CELL_K_9,6,4,5.1986950462710935,6.664993649065505,1.4662986027944118
380,CELL_J_10,6,4,5.498619760479041,7.064893268009436,1.5662735075303944
381,CELL_I_10,6,4,5.531944728724369,7.098218236254763,1.5662735075303935
382,CELL_H_11,4,8,7.464792886953366,9.464290981673017,1.9994980947196508
383,CELL_H_11,6,4,5.831869442932317,7.39814295046271,1.5662735075303935
384,CELL_F_12,4,8,7.798042569406641,9.764215695880965,1.9661731264743247
385,CELL_F_12,6,4,6.06514422064961,7.698067664670658,1.6329234440210483
386,CELL_D_1,5,41,0.19994980947196514,0.3998996189439303,0.19994980947196514
387,CELL_D_1,5,70,0.19994980947196514,0.2999247142079477,0.09997490473598256
388,CELL_D_1,5,74,0.19994980947196514,0.3665746506986028,0.16662484122663765
389,CELL_D_1,5,86,0.19994980947196514,0.9330991108691707,0.7331493013972056
390,CELL_D_1,5,46,0.19994980947196514,1.1330489203411358,0.9330991108691706
391,CELL_D_1,5,100,0.19994980947196514,1.5329485392850661,1.332998729813101
392,CELL_D_1,41,90,1.7328983487570313,2.8326223008528397,1.0997239520958084
393,CELL_D_1,41,118,1.7328983487570313,2.532697586644892,0.7997992378878607
394,CELL_D_1,44,90,1.266348793322446,2.8326223008528397,1.5662735075303937
395,CELL_D_1,44,100,1.266348793322446,1.5329485392850661,0.26659974596262015
396,CELL_D_1,44,118,1.266348793322446,2.532697586644892,1.266348793322446
397,CELL_D_1,70,90,1.7328983487570313,2.8326223008528397,1.0997239520958084
398,CELL_D_1,70,118,1.7328983487570313,2.532697586644892,0.7997992378878607
399,CELL_D_1,74,90,1.7995482852476863,2.8326223008528397,1.0330740156051534
400,CELL_D_1,74,118,1.7995482852476863,2.532697586644892,0.7331493013972057
401,CELL_D_1,86,90,1.1330489203411358,2.8326223008528397,1.699573380511704
402,CELL_D_1,86,100,1.1330489203411358,1.5329485392850661,0.39989961894393034
403,CELL_D_1,86,118,1.1330489203411358,2.532697586644892,1.3996486663037562
404,CELL_D_1,90,187,4.132296062420613,5.8985193794229716,1.7662233170023587
405,CELL_D_1,46,90,2.3993977136635816,2.8326223008528397,0.43322458718925816
406,CELL_D_1,46,118,2.3993977136635816,2.532697586644892,0.1332998729813104
407,CELL_D_1,100,90,1.8995231899836689,2.8326223008528397,0.9330991108691709
408,CELL_D_1,100,118,1.8995231899836689,2.532697586644892,0.6331743966612231
409,CELL_D_1,112,231,7.164868172745418,7.664742696425331,0.4998745236799129
410,CELL_D_1,112,260,7.164868172745418,7.764717601161314,0.5998494284158955
411,CELL_D_1,118,90,2.532697586644892,2.8326223008528397,0.29992471420794775
412,CELL_D_1,194,231,7.164868172745418,7.664742696425331,0.4998745236799129
413,CELL_D_1,194,260,7.164868172745418,7.764717601161314,0.5998494284158955
414,CELL_D_1,187,112,6.664993649065505,6.964918363273453,0.29992471420794775
415,CELL_D_1,187,194,6.664993649065505,6.964918363273453,0.29992471420794775
416,CELL_D_1,187,222,6.664993649065505,6.8649434585374705,0.19994980947196517
417,CELL_D_1,187,231,6.664993649065505,7.664742696425331,0.9997490473598258
418,CELL_D_1,187,260,6.664993649065505,7.764717601161314,1.0997239520958084
419,CELL_D_1,207,260,7.698067664670658,7.764717601161314,0.06664993649065565
420,CELL_D_1,222,112,6.698318617310832,6.964918363273453,0.2665997459626208
421,CELL_D_1,222,194,6.698318617310832,6.964918363273453,0.2665997459626208
